name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"41.094064, 29.090658",2017-01-05T21:00:00,7.7,7.7,7.4,97.46,0.18,100,rain,,,17.5,2.4,272,1007.8,89.9,8,0,,0,,"Rain, Partially cloudy",rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-05T22:00:00,9.8,8.5,8.1,88.93,0,0,,,,,9.9,71,1006.6,90,10,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-01-05T23:00:00,10.2,10.2,7.4,82.59,0,0,,,,,8.1,116,1006.4,77.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-01-06T00:00:00,7.6,7.6,7.1,96.46,0,0,,,,13.2,2.3,284,1006.5,89.9,19.1,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-06T01:00:00,9.9,8.7,7.2,83.33,0,0,,,,,9.1,128,1005.9,90,10,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-01-06T02:00:00,11.3,11.3,6.6,72.66,0,0,,,,,13.5,135,1005.2,90,10,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-01-06T03:00:00,9.5,8.6,8.8,95.19,1.85,100,rain,,,16.7,7.1,150,1004.4,88.9,19.1,0,,0,,"Rain, Partially cloudy",rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-06T04:00:00,12,12,6.2,67.71,0,0,,,,,20.8,137,1004.2,85.7,10,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-01-06T05:00:00,12.3,12.3,6.2,66.42,0,0,,,,,23,150,1003.2,90,10,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-01-06T06:00:00,12.7,12.7,7.1,68.87,0,0,,,,35.3,15.9,178,1002.5,89.9,19.1,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-06T07:00:00,11,11,6.8,75.3,0,0,,,,,16.5,157,1003.5,90,10,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-01-06T08:00:00,10.4,10.4,7.2,80.7,0,0,,,,,11.4,106,1002.8,90,10,6.9,0,0,,Partially cloudy,partly-cloudy-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-01-06T09:00:00,9.7,9.4,8.9,94.29,4.14,100,rain,,0,37,5.1,219,1002.7,98.2,14,68.4,0.2,1,,"Rain, Overcast",rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-06T10:00:00,11.2,11.2,8.9,85.45,0,0,,,,,8,212,1002.4,98.3,19.1,171.1,0.6,2,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-06T11:00:00,11.1,11.1,8.9,86.16,0,0,,,,,4.4,235,1002.7,98.3,19.1,247.3,0.9,2,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-06T12:00:00,11.5,11.5,8.9,84.19,0,0,,,,22.7,4.9,217,1002.6,98.3,19.1,279.8,1,3,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-06T13:00:00,11.2,11.2,8.2,81.44,0,0,,,,,6.5,237,1003.2,98.3,19.1,172.3,0.6,2,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-06T14:00:00,6.5,4.6,5,90.52,0,0,,,,,8.9,335,1004.9,98.3,14.2,131.4,0.5,1,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-06T15:00:00,2.5,-0.6,1.9,95.74,0.8,100,rain,,,23.3,11.6,289,1005.6,98.4,10,50.1,0.2,1,,"Rain, Overcast",rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-06T16:00:00,1.5,-1.4,1,96.98,0,0,,,,,9.4,279,1006.2,98.4,8.2,26,0.1,0,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-06T17:00:00,0.9,-1.8,0.4,96.88,0,0,,,,,8.3,280,1006.5,98.4,7.9,3.3,0,0,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-06T18:00:00,0.5,-2.7,0.2,97.49,0,0,,,,31.2,10,323,1007.1,98.4,6.2,0,,0,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-06T19:00:00,-0.2,-4.5,-0.3,98.69,0,0,,,,,14.7,339,1007.9,98.4,3.6,0,,0,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-06T20:00:00,-0.5,-5,-0.8,97.99,0,0,,,,,14.8,346,1009,98.4,3.3,0,,0,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-06T21:00:00,-1.1,-5.4,-1.3,98.14,6.34,100,"rain,snow",,,35,13.4,346,1010.6,95.9,3.2,0,,0,,"Snow, Rain, Overcast",snow,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-06T22:00:00,-1.2,-7.9,-2.1,93.5,0,0,,,,,29.1,344,1009.8,62.1,3.5,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-01-06T23:00:00,-1.3,-7.5,-2.3,92.91,0,0,,,,,25.3,338,1010,38.7,3.2,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-01-07T00:00:00,-1.7,-6.8,-1.8,99.38,0,0,,,,37,16.2,356,1011.7,93.8,2.4,0,,0,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-07T01:00:00,-1.3,-7.4,-2,94.99,0,0,,,,,23.2,347,1010.6,66.5,3,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-01-07T02:00:00,-1.7,-8.4,-2.1,97.17,0,0,,,,,27.3,341,1009.6,38.7,3,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-01-07T03:00:00,-2.2,-7.7,-2.4,98.91,13.34,100,snow,,,43.4,17.8,348,1010.9,93.8,2.2,0,,0,,"Snow, Overcast",snow,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-07T04:00:00,-2.2,-8.4,-2.9,94.95,0,0,,,,,22.6,354,1009,38.7,2.7,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-01-07T05:00:00,-2.3,-8.5,-2.9,95.25,0,0,,,,,22.5,351,1008.6,38.7,2.7,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-01-07T06:00:00,-2.5,-8.3,-2.6,99.5,0,0,,,,48.1,19.3,5,1010.3,93.8,2.3,0,,0,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-07T07:00:00,-2.6,-9.3,-3.3,94.63,0,0,,,,,26,355,1008.9,38.7,2.7,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-01-07T08:00:00,-2.7,-9.4,-3.3,95.24,0,0,,,,,25.6,351,1009.3,38.7,2.7,5.7,0,0,,Partially cloudy,partly-cloudy-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-01-07T09:00:00,-3,-8.1,-3.1,99.37,14.34,100,snow,,18.95,47.4,14.9,348,1011.5,93.8,1.3,47.8,0.2,0,,"Snow, Overcast",snow,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-07T10:00:00,-3,-8.4,-3.1,99.35,0,0,,,,,16.5,356,1012,96.3,1.2,66.4,0.2,1,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-07T11:00:00,-3,-8.4,-3.3,98.05,0,0,,,,,16.4,348,1011.6,93.8,1.1,106.1,0.4,1,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-07T12:00:00,-3.2,-8.7,-3.3,99.24,0,0,,,,44.3,16.6,339,1012.4,93.8,1.1,124.6,0.4,1,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-07T13:00:00,-3.1,-8.2,-3.4,97.74,0,0,,,,,15,355,1012.6,93.8,1.1,123.4,0.4,1,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-07T14:00:00,-3.3,-8.6,-3.5,98.53,0,0,,,,,15.3,346,1012.6,93.8,1.2,103,0.4,1,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-07T15:00:00,-4.1,-9.5,-4.4,97.92,4.75,100,snow,,,43.6,15.1,356,1013.5,93.8,1.2,67.6,0.2,1,,"Snow, Overcast",snow,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-07T16:00:00,-4.3,-9.6,-4.7,97.23,0,0,,,,,14.8,347,1014.3,93.8,1.2,33.5,0.1,0,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-07T17:00:00,-4.4,-10,-4.7,97.97,0,0,,,,,16,356,1015.3,93.8,1.3,5.2,0,0,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-07T18:00:00,-4.7,-10.8,-4.9,98.52,0,0,,,,43.3,17.5,355,1015.9,93.8,1.4,0,,0,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-07T19:00:00,-4.6,-10.5,-4.9,97.46,0,0,,,,,17.4,6,1016.7,98.5,1.4,0,,0,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-07T20:00:00,-4.4,-9.6,-4.7,97.72,0,0,,,,,13.8,5,1017.1,98.4,1.5,0,,0,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-07T21:00:00,-4.4,-9,-4.7,97.42,3.78,100,snow,,,43.4,11.8,357,1017.6,98.4,1.6,0,,0,,"Snow, Overcast",snow,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-07T22:00:00,-4.1,-9,-5.8,87.93,0,0,,,,,12.8,333,1017.4,90,4.8,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-01-07T23:00:00,-4.2,-8.6,-5.6,90.27,0,0,,,,,11,353,1017.9,90,4.6,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-01-08T00:00:00,-4.5,-4.5,-4.8,97.89,0,0,,,,22.5,4.4,290,1018.6,98.4,1.6,0,,0,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-08T01:00:00,-4.7,-8.6,-5.5,94.54,0,0,,,,,8.9,335,1017.6,90,5.5,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-01-08T02:00:00,-4.5,-8,-5.3,94.24,0,0,,,,,7.9,359,1017.5,90,7.7,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-01-08T03:00:00,-3.9,-7.3,-4.2,97.74,2,100,snow,,,22.5,7.9,12,1017.7,98.3,2.3,0,,0,,"Snow, Overcast",snow,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-08T04:00:00,-4.1,-8.7,-5.6,89.36,0,0,,,,,11.8,64,1016.7,90,8,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-01-08T05:00:00,-4,-8.5,-5.4,89.95,0,0,,,,,11.7,52,1016,90,8.6,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-01-08T06:00:00,-4,-6.9,-4.4,97.46,0,0,,,,15.2,6.5,286,1016.4,98.3,3,0,,0,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-08T07:00:00,-3.6,-8.3,-5.4,87.65,0,0,,,,,12.8,341,1015.4,90,9.4,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-01-08T08:00:00,-3.8,-8.5,-5.8,86.21,0,0,,,,,12.3,11,1015.7,90,8.5,7.6,0,0,,Partially cloudy,partly-cloudy-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-01-08T09:00:00,-3.6,-7.5,-3.8,98.51,2.44,100,snow,,14.74,23.5,9.6,360,1016.2,98.3,7.3,83,0.3,1,,"Snow, Overcast",snow,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-08T10:00:00,-3.3,-6.6,-3.5,98.32,0,0,,,,,8.1,6,1016.3,98.5,4.6,173.4,0.6,2,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-08T11:00:00,-2.8,-6,-3.3,96.47,0,0,,,,,8,6,1016.5,98.5,8.6,219.2,0.8,2,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-08T12:00:00,-1.3,-4.3,-1.8,96.41,0,0,,,,23.8,8,8,1016.5,98.5,5.3,254.8,0.9,3,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-08T13:00:00,-0.5,-2.7,-0.9,96.68,0,0,,,,,6.3,360,1015.5,98.4,14.7,274.3,1,3,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-08T14:00:00,-0.6,-4.3,-0.9,97.48,0,0,,,,,11.4,5,1014.9,97.2,3.8,276.8,1,3,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-08T15:00:00,-1.8,-5.9,-2.4,95.96,3.61,100,"rain,snow",,,23.8,11.6,357,1014.6,98,3.8,220,0.8,2,,"Snow, Rain, Overcast",snow,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-08T16:00:00,-2.3,-6.8,-2.6,97.93,0,0,,,,,13.1,10,1014.8,98.7,3.7,113,0.4,1,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-08T17:00:00,-2.3,-5.6,-2.6,97.8,0,0,,,,,8.6,359,1014.7,98.7,8.5,19.2,0.1,0,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-08T18:00:00,-2.6,-6.7,-2.8,98.12,0,0,,,,27.5,11.3,5,1015.1,99.1,3.7,0,,0,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-08T19:00:00,-2.7,-5.9,-3,98.05,0,0,,,,,7.9,12,1015.7,98.7,8.9,0,,0,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-08T20:00:00,-2.7,-7.2,-3.1,97.5,0,0,,,,,12.6,8,1015.7,99.1,9.6,0,,0,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-08T21:00:00,-3,-6.7,-3.4,96.6,2.54,100,snow,,,27,9.5,359,1015.7,99,14.7,0,,0,,"Snow, Overcast",snow,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-08T22:00:00,-1.8,-5.4,-5,78.89,0,0,,,,,9.8,69,1015,90,9.5,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-01-08T23:00:00,-1.6,-5.6,-4.7,79.13,0,0,,,,,11.4,26,1015.1,90,9.2,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-01-09T00:00:00,-2.3,-6.6,-2.6,97.57,0,0,,,,25.1,12.5,8,1015.8,99,14.8,0,,0,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-09T01:00:00,-1.8,-5.4,-3.9,85.07,0,0,,,,,9.8,58,1014.9,90,7.5,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-01-09T02:00:00,-2.1,-5.6,-3.6,89.36,0,0,,,,,9.4,319,1014.8,90,7.7,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-01-09T03:00:00,-2.4,-6.2,-2.7,97.41,0.54,100,snow,,,25.6,10.3,4,1015.7,99.1,7.8,0,,0,,"Snow, Overcast",snow,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-09T04:00:00,-2.3,-7.2,-4,87.91,0,0,,,,,14.7,31,1014.7,90,6.6,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-01-09T05:00:00,-2.4,-7.5,-3.6,91.68,0,0,,,,,15.9,352,1014.5,90,3.9,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-01-09T06:00:00,-2.8,-7.5,-3.1,97.76,0,0,,,,33.1,13.6,357,1015.5,99.1,6.5,0,,0,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-09T07:00:00,-2.2,-7.5,-3.3,91.96,0,0,,,,,16.9,7,1014.4,90,3.8,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-01-09T08:00:00,-2,-7.1,-3.3,90.8,0,0,,,,,16.1,14,1014.9,90,4.8,2.9,0,0,,Partially cloudy,partly-cloudy-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-01-09T09:00:00,-2.4,-7.3,-2.5,99.03,7.23,100,snow,,46.08,34.2,15.1,7,1016.1,99.1,3.3,25.7,0.1,0,,"Snow, Overcast",snow,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-09T10:00:00,-1.6,-6.9,-1.9,97.76,0,0,,,,,17.9,13,1016.3,99.1,3,54.7,0.2,1,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-09T11:00:00,-1,-5.2,-1.3,97.71,0,0,,,,,13.2,360,1016.6,96.9,2,81.7,0.3,1,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-09T12:00:00,-0.5,-4.9,-0.8,98.01,0,0,,,,34.8,14.3,21,1016.8,96.9,2.2,95.9,0.3,1,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-09T13:00:00,-0.2,-5.4,-0.3,99.39,0,0,,,,,19.4,17,1016.5,96.9,1.9,97.3,0.4,1,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-09T14:00:00,-0.1,-5.3,-0.4,97.62,0,0,,,,,19.3,32,1016.7,96.5,2,96.9,0.3,1,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-09T15:00:00,-0.3,-5.8,-0.6,98.27,7.75,100,"rain,snow",,,37.6,21.1,10,1016.7,94.2,2.1,86.4,0.3,1,,"Snow, Rain, Overcast",snow,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-09T16:00:00,-0.4,-6.2,-0.5,98.82,0,0,,,,,23.8,19,1017.1,94.3,2.2,53,0.2,1,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-09T17:00:00,-0.5,-6.5,-0.7,98.13,0,0,,,,,25.4,16,1017.9,94.3,2.1,10,0,0,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-09T18:00:00,-0.7,-6.4,-0.9,98.31,0,0,,,,40.4,22.5,9,1018.4,96.9,2.1,0,,0,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-09T19:00:00,-0.8,-6.9,-1,98.9,0,0,,,,,24.1,9,1018.7,96.9,2.2,0,,0,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-09T20:00:00,-0.7,-6.7,-0.9,98.35,0,0,,,,,24.1,10,1019.1,99.1,2.8,0,,0,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-09T21:00:00,-0.7,-6.6,-0.7,99.45,0.99,100,"rain,snow",,,45.5,24.2,20,1019.4,98,3.3,0,,0,,"Snow, Rain, Overcast",snow,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-09T22:00:00,-1,-4.4,-1.8,94.4,0,0,,,,,9.7,35,1019,79.6,8.8,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-01-09T23:00:00,-1.4,-4.8,-2.2,94.39,0,0,,,,,9.4,35,1019,66.5,7.1,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-01-10T00:00:00,-0.5,-3.1,-0.6,99.36,0,0,,,,44.2,7.4,51,1019.5,87.7,14.5,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-10T01:00:00,-2.8,-6.3,-3.5,94.32,0,0,,,,,9,53,1018.9,43.7,8.2,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-01-10T02:00:00,-3.2,-6.4,-3.8,95.24,0,0,,,,,7.7,29,1018.6,49.9,7.9,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-01-10T03:00:00,-2.3,-2.3,-2.4,99.02,0.23,100,snow,,,44.3,1,48,1018.7,78.1,18.9,0,,0,,"Snow, Partially cloudy",snow,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-10T04:00:00,-1.6,-5.3,-3.6,85.91,0,0,,,,,10.3,48,1017.3,41.3,8.4,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-01-10T05:00:00,-2.1,-6,-4.9,81.21,0,0,,,,,10.8,48,1017.3,49.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-01-10T06:00:00,-1.6,-4.4,-2.1,96.38,0,0,,,,20.5,7.4,86,1017.9,80,19,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-10T07:00:00,-1,-5.5,-4.8,75.47,0,0,,,,,14.3,56,1016,61.5,10,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-01-10T08:00:00,-0.2,-4.8,-4.7,71.49,0,0,,,,,15.8,46,1015.5,61.5,10,8.6,0,0,,Partially cloudy,partly-cloudy-night,"17063099999,17064099999,17060099999"
"41.094064, 29.090658",2017-01-10T09:00:00,-0.6,-5.9,-1.1,96.96,0.26,100,"rain,snow",,51.97,32.2,19.4,53,1016.3,62.4,10.7,75,0.3,1,,"Snow, Rain, Partially cloudy",snow,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-10T10:00:00,0.1,-4.4,-0.5,95.68,0,0,,,,,16.1,45,1015.5,87.6,10.7,126.8,0.5,1,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-10T11:00:00,0.5,-4.9,-0.1,95.31,0,0,,,,,22.2,59,1015.3,88,10.7,130,0.5,1,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-10T12:00:00,1,-4.1,0.3,94.78,0,0,,,,36,21.4,54,1014.3,90.1,10.6,120.5,0.4,1,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-10T13:00:00,0.9,-3.9,0.5,97.78,0,0,,,,,18.4,63,1012.9,87.9,9.9,129.1,0.5,1,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-01-10T14:00:00,0.3,-5.8,0,98.38,0,0,,,,,26.8,44,1011,90.1,2.5,112.5,0.4,1,,Overcast,cloudy,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
